RAW Data Report
Branch:TST(HHT)
Start datetime:2020-09-01T17:15:25
End datetime:2020-09-06T17:15:25
Counter Type:ALL
Ticket,Type,No.,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DB020,DB,020,HHT,c,1,2020-09-04 13:18:57,1328368,2020-09-04 13:24:01,1328368,2020-09-04 13:24:14,1328368,2020-09-04 13:27:44,1328368,None,None,None,None,304,13,210,527
AA025,AA,025,HHT,c,1,2020-09-04 13:21:28,1328368,2020-09-04 13:27:45,1328368,2020-09-04 13:27:55,1328368,2020-09-04 13:58:09,1328368,None,None,None,None,377,10,1814,2201
DA094,DA,094,HHT,c,1,2020-09-04 13:34:02,1498468,2020-09-04 13:35:07,1498468,2020-09-04 13:35:12,1498468,2020-09-04 13:35:18,1498468,None,None,None,None,65,5,6,76
DA095,DA,095,HHT,c,1,2020-09-04 13:38:05,1498468,2020-09-04 13:38:05,1498468,2020-09-04 13:38:11,1498468,2020-09-04 13:38:11,1498468,None,None,None,None,0,6,0,6
DA097,DA,097,HHT,c,1,2020-09-04 13:39:38,1498468,2020-09-04 13:40:03,1498468,2020-09-04 13:40:06,1498468,2020-09-04 13:40:15,1498468,None,None,None,None,25,3,9,37
DA098,DA,098,HHT,c,1,2020-09-04 13:44:54,1498468,2020-09-04 13:44:55,1498468,2020-09-04 13:45:04,1498468,2020-09-04 13:45:04,1498468,None,None,None,None,1,9,0,10
DA100,DA,100,HHT,c,1,2020-09-04 13:50:16,1498468,2020-09-04 13:50:16,1498468,2020-09-04 13:51:46,1498468,2020-09-04 13:51:46,1498468,None,None,None,None,0,90,0,90
DB021,DB,021,HHT,c,1,2020-09-04 13:50:35,1691278,2020-09-04 13:50:59,1691278,None,1691278,None,1691278,None,None,None,None,24,None,None,None
AA027,AA,027,HHT,c,1,2020-09-04 13:55:31,1328368,2020-09-04 13:58:09,1328368,2020-09-04 13:58:21,1328368,2020-09-04 14:04:18,1328368,None,None,None,None,158,12,357,527
DA102,DA,102,HHT,c,1,2020-09-04 13:56:32,1498468,2020-09-04 13:56:32,1498468,2020-09-04 13:56:34,1498468,2020-09-04 13:56:35,1498468,None,None,None,None,0,2,1,3
DA103,DA,103,HHT,c,1,2020-09-04 13:58:18,1498468,2020-09-04 13:59:09,1498468,2020-09-04 13:59:27,1498468,2020-09-04 13:59:31,1498468,None,None,None,None,51,18,4,73
DA104,DA,104,HHT,c,1,2020-09-04 13:58:50,1691278,2020-09-04 13:59:35,1691278,None,1691278,None,1691278,None,None,None,None,45,None,None,None
DB022,DB,022,HHT,c,1,2020-09-04 14:02:19,1498468,2020-09-04 14:03:38,1498468,2020-09-04 14:03:43,1498468,2020-09-04 14:03:43,1498468,None,None,None,None,79,5,0,84
DB023,DB,023,HHT,c,1,2020-09-04 14:03:19,1328368,2020-09-04 14:04:18,1328368,2020-09-04 14:04:33,1328368,2020-09-04 14:09:05,1328368,None,None,None,None,59,15,272,346
AA028,AA,028,HHT,c,1,2020-09-04 14:04:33,1328368,2020-09-04 14:09:05,1328368,2020-09-04 14:09:15,1328368,2020-09-04 16:00:56,1328368,None,None,None,None,272,10,6701,6983
DA109,DA,109,HHT,c,1,2020-09-04 14:12:55,1691278,2020-09-04 14:14:01,1691278,None,1691278,None,1691278,None,None,None,None,66,None,None,None
DA111,DA,111,HHT,c,1,2020-09-04 14:13:41,1691278,2020-09-04 14:16:58,1691278,None,1691278,None,1691278,None,None,None,None,197,None,None,None
FA002,FA,002,HHT,c,1,2020-09-04 14:14:05,101003,2020-09-04 14:14:05,101003,2020-09-04 14:14:37,101003,2020-09-04 14:29:41,101003,None,None,None,None,0,32,904,936
DA112,DA,112,HHT,c,1,2020-09-04 14:14:19,1498468,2020-09-04 14:20:07,1498468,2020-09-04 14:20:23,1498468,2020-09-04 14:22:17,1498468,None,None,None,None,348,16,114,478
AA030,AA,030,HHT,c,1,2020-09-04 14:15:08,1691278,2020-09-04 14:24:32,1691278,None,1691278,None,1691278,None,None,None,None,564,None,None,None
DA113,DA,113,HHT,c,1,2020-09-04 14:18:39,1498468,2020-09-04 14:22:17,1498468,2020-09-04 14:22:22,1498468,2020-09-04 14:24:25,1498468,None,None,None,None,218,5,123,346
DA114,DA,114,HHT,c,1,2020-09-04 14:19:14,1498468,2020-09-04 14:24:26,1498468,2020-09-04 14:24:43,1498468,2020-09-04 14:27:47,1498468,None,None,None,None,312,17,184,513
DA116,DA,116,HHT,c,1,2020-09-04 14:21:36,1498468,2020-09-04 14:27:48,1498468,2020-09-04 14:28:04,1498468,2020-09-04 14:31:16,1498468,None,None,None,None,372,16,192,580
DA117,DA,117,HHT,c,1,2020-09-04 14:28:18,1498468,2020-09-04 14:31:17,1498468,2020-09-04 14:31:21,1498468,2020-09-04 14:31:22,1498468,None,None,None,None,179,4,1,184
DA118,DA,118,HHT,c,1,2020-09-04 14:30:55,1498468,2020-09-04 14:35:39,1498468,2020-09-04 14:35:50,1498468,2020-09-04 14:43:43,1498468,None,None,None,None,284,11,473,768
DA119,DA,119,HHT,c,1,2020-09-04 14:31:04,1691278,2020-09-04 14:35:49,1691278,None,1691278,None,1691278,None,None,None,None,285,None,None,None
BA006,BA,006,HHT,c,1,2020-09-04 14:31:18,BA001,2020-09-04 14:31:18,BA001,2020-09-04 14:42:47,BA001,2020-09-04 14:42:53,BA001,None,None,None,None,0,689,6,695
DA120,DA,120,HHT,c,1,2020-09-04 14:31:41,1371590,2020-09-04 14:37:06,1371590,2020-09-04 14:37:21,1371590,2020-09-04 14:37:21,1371590,None,None,None,None,325,15,0,340
DA122,DA,122,HHT,c,1,2020-09-04 14:35:02,1371590,2020-09-04 14:39:09,1371590,2020-09-04 14:39:24,1371590,2020-09-04 14:39:25,1371590,None,None,None,None,247,15,1,263
AA033,AA,033,HHT,c,1,2020-09-04 14:38:49,1691278,2020-09-04 14:41:13,1691278,None,1691278,None,1691278,None,None,None,None,144,None,None,None
DA123,DA,123,HHT,c,1,2020-09-04 14:39:40,1498468,2020-09-04 14:43:43,1498468,2020-09-04 14:43:54,1498468,2020-09-04 14:43:55,1498468,None,None,None,None,243,11,1,255
DA124,DA,124,HHT,c,1,2020-09-04 14:41:59,1456755,2020-09-04 14:46:54,1456755,None,1456755,None,1456755,None,None,None,None,295,None,None,None
AA035,AA,035,HHT,c,1,2020-09-04 14:45:42,1691278,2020-09-04 15:05:12,1691278,None,1691278,None,1691278,None,None,None,None,1170,None,None,None
DA126,DA,126,HHT,c,1,2020-09-04 14:46:22,1456755,2020-09-04 14:48:41,1456755,2020-09-04 14:48:57,1456755,2020-09-04 14:51:30,1456755,None,None,None,None,139,16,153,308
DA127,DA,127,HHT,c,1,2020-09-04 14:46:33,1498468,2020-09-04 14:49:39,1498468,2020-09-04 14:49:47,1498468,2020-09-04 14:49:48,1498468,None,None,None,None,186,8,1,195
DA128,DA,128,HHT,c,1,2020-09-04 14:46:43,1456755,2020-09-04 14:51:32,1456755,None,1456755,None,1456755,None,None,None,None,289,None,None,None
DB027,DB,027,HHT,c,1,2020-09-04 14:48:20,1498468,2020-09-04 14:52:47,1498468,2020-09-04 14:53:24,1498468,2020-09-04 15:08:24,1498468,None,None,None,None,267,37,900,1204
DA129,DA,129,HHT,c,1,2020-09-04 14:50:02,1456755,2020-09-04 14:53:44,1456755,None,1456755,None,1456755,None,None,None,None,222,None,None,None
DB028,DB,028,HHT,c,1,2020-09-04 14:51:52,1456755,2020-09-04 14:55:56,1456755,None,1456755,None,1456755,None,None,None,None,244,None,None,None
DA130,DA,130,HHT,c,1,2020-09-04 14:52:07,1456755,2020-09-04 14:58:06,1456755,None,1456755,None,1456755,None,None,None,None,359,None,None,None
DA131,DA,131,HHT,c,1,2020-09-04 14:52:39,1371590,2020-09-04 14:58:11,1371590,2020-09-04 14:58:26,1371590,2020-09-04 14:58:26,1371590,None,None,None,None,332,15,0,347
DB029,DB,029,HHT,c,1,2020-09-04 14:54:03,1456755,2020-09-04 15:00:45,1456755,2020-09-04 15:03:13,1456755,2020-09-04 15:03:14,1456755,None,None,None,None,402,148,1,551
DA132,DA,132,HHT,c,1,2020-09-04 14:54:52,1371590,2020-09-04 15:01:37,1371590,2020-09-04 15:02:08,1371590,2020-09-04 15:02:08,1371590,None,None,None,None,405,31,0,436
DA133,DA,133,HHT,c,1,2020-09-04 14:55:09,1456755,2020-09-04 15:03:15,1456755,2020-09-04 15:04:52,1456755,2020-09-04 15:05:56,1456755,None,None,None,None,486,97,64,647
DA134,DA,134,HHT,c,1,2020-09-04 14:55:23,1371590,2020-09-04 15:04:41,1371590,2020-09-04 15:04:55,1371590,2020-09-04 15:04:56,1371590,None,None,None,None,558,14,1,573
DB030,DB,030,HHT,c,1,2020-09-04 14:56:03,1456755,2020-09-04 15:05:58,1456755,2020-09-04 15:10:08,1456755,2020-09-04 15:10:10,1456755,None,None,None,None,595,250,2,847
DA135,DA,135,HHT,c,1,2020-09-04 14:56:30,1498468,2020-09-04 15:08:24,1498468,2020-09-04 15:08:29,1498468,2020-09-04 15:08:30,1498468,None,None,None,None,714,5,1,720
DA136,DA,136,HHT,c,1,2020-09-04 14:56:39,1456755,2020-09-04 15:10:18,1456755,None,1456755,None,1456755,None,None,None,None,819,None,None,None
DA137,DA,137,HHT,c,1,2020-09-04 14:57:27,1371590,2020-09-04 15:10:28,1371590,2020-09-04 15:10:39,1371590,2020-09-04 15:10:40,1371590,None,None,None,None,781,11,1,793
DA138,DA,138,HHT,c,1,2020-09-04 14:58:54,1456755,2020-09-04 15:11:55,1456755,2020-09-04 15:16:58,1456755,2020-09-04 15:16:58,1456755,None,None,None,None,781,303,0,1084
DB031,DB,031,HHT,c,1,2020-09-04 15:00:28,1498468,2020-09-04 15:12:48,1498468,2020-09-04 15:12:55,1498468,2020-09-04 15:12:55,1498468,None,None,None,None,740,7,0,747
BA007,BA,007,HHT,c,1,2020-09-04 15:02:17,BA001,2020-09-04 15:02:18,BA001,2020-09-04 15:06:40,BA001,2020-09-04 15:11:02,BA001,None,None,None,None,1,262,262,525
DA139,DA,139,HHT,c,1,2020-09-04 15:02:50,1456755,2020-09-04 15:16:59,1456755,None,1456755,None,1456755,None,None,None,None,849,None,None,None
DA140,DA,140,HHT,c,1,2020-09-04 15:03:17,1498468,2020-09-04 15:17:50,1498468,2020-09-04 15:17:56,1498468,2020-09-04 15:20:31,1498468,None,None,None,None,873,6,155,1034
DA141,DA,141,HHT,c,1,2020-09-04 15:03:35,1498468,2020-09-04 15:20:31,1498468,2020-09-04 15:20:52,1498468,2020-09-04 15:22:43,1498468,None,None,None,None,1016,21,111,1148
DA142,DA,142,HHT,c,1,2020-09-04 15:04:26,1456755,2020-09-04 15:20:35,1456755,None,1456755,None,1456755,None,None,None,None,969,None,None,None
DA143,DA,143,HHT,c,1,2020-09-04 15:04:35,1498468,2020-09-04 15:22:44,1498468,2020-09-04 15:23:02,1498468,2020-09-04 15:24:10,1498468,None,None,None,None,1089,18,68,1175
DA144,DA,144,HHT,c,1,2020-09-04 15:06:11,1456755,2020-09-04 15:22:54,1456755,2020-09-04 15:23:18,1456755,2020-09-04 15:24:04,1456755,None,None,None,None,1003,24,46,1073
DA145,DA,145,HHT,c,1,2020-09-04 15:06:57,1498468,2020-09-04 15:24:10,1498468,2020-09-04 15:24:22,1498468,2020-09-04 15:26:04,1498468,None,None,None,None,1033,12,102,1147
DA146,DA,146,HHT,c,1,2020-09-04 15:10:52,1456755,2020-09-04 15:25:11,1456755,2020-09-04 15:25:38,1456755,2020-09-04 15:27:08,1456755,None,None,None,None,859,27,90,976
DA147,DA,147,HHT,c,1,2020-09-04 15:12:23,1498468,2020-09-04 15:26:05,1498468,2020-09-04 15:26:23,1498468,2020-09-04 15:26:23,1498468,None,None,None,None,822,18,0,840
DA148,DA,148,HHT,c,1,2020-09-04 15:13:44,1456755,2020-09-04 15:27:16,1456755,2020-09-04 15:33:21,1456755,2020-09-04 15:33:28,1456755,None,None,None,None,812,365,7,1184
BA008,BA,008,HHT,c,1,2020-09-04 15:14:30,BA001,2020-09-04 15:14:31,BA001,2020-09-04 15:22:24,BA001,2020-09-04 15:22:25,BA001,None,None,None,None,1,473,1,475
DA149,DA,149,HHT,c,1,2020-09-04 15:15:22,1456755,2020-09-04 15:35:17,1456755,2020-09-04 15:38:55,1456755,2020-09-04 15:38:56,1456755,None,None,None,None,1195,218,1,1414
DA150,DA,150,HHT,c,1,2020-09-04 15:15:45,1456755,2020-09-04 15:38:57,1456755,2020-09-04 15:39:18,1456755,2020-09-04 15:41:01,1456755,None,None,None,None,1392,21,103,1516
DA151,DA,151,HHT,c,1,2020-09-04 15:17:46,1456755,2020-09-04 15:41:02,1456755,None,1456755,None,1456755,None,None,None,None,1396,None,None,None
DA152,DA,152,HHT,c,1,2020-09-04 15:21:23,1371590,2020-09-04 15:43:36,1371590,2020-09-04 15:43:49,1371590,2020-09-04 15:43:51,1371590,None,None,None,None,1333,13,2,1348
DA153,DA,153,HHT,c,1,2020-09-04 15:23:15,1456755,2020-09-04 15:44:31,1456755,None,1456755,None,1456755,None,None,None,None,1276,None,None,None
DA154,DA,154,HHT,c,1,2020-09-04 15:24:27,1456755,2020-09-04 15:44:40,1456755,None,1456755,None,1456755,None,None,None,None,1213,None,None,None
DA155,DA,155,HHT,c,1,2020-09-04 15:25:48,1691278,2020-09-04 15:45:05,1691278,2020-09-04 16:32:45,1691278,2020-09-04 16:32:46,1691278,None,None,None,None,1157,2860,1,4018
DA156,DA,156,HHT,c,1,2020-09-04 15:26:29,1456755,2020-09-04 15:47:41,1456755,None,1456755,None,1456755,None,None,None,None,1272,None,None,None
DA157,DA,157,HHT,c,1,2020-09-04 15:26:43,1371590,2020-09-04 15:48:03,1371590,2020-09-04 15:48:12,1371590,2020-09-04 15:48:13,1371590,None,None,None,None,1280,9,1,1290
DA158,DA,158,HHT,c,1,2020-09-04 15:27:48,1456755,2020-09-04 15:49:34,1456755,2020-09-04 15:50:01,1456755,2020-09-04 15:50:58,1456755,None,None,None,None,1306,27,57,1390
DB033,DB,033,HHT,c,1,2020-09-04 15:29:16,1456755,2020-09-04 15:50:59,1456755,None,1456755,None,1456755,None,None,None,None,1303,None,None,None
DA160,DA,160,HHT,c,1,2020-09-04 15:30:10,1371590,2020-09-04 15:55:57,1371590,2020-09-04 15:56:10,1371590,2020-09-04 15:56:10,1371590,None,None,None,None,1547,13,0,1560
DB034,DB,034,HHT,c,1,2020-09-04 15:39:26,DB001,2020-09-04 15:53:29,DB001,2020-09-04 15:53:56,DB001,2020-09-04 16:02:17,DB001,None,None,None,None,843,27,501,1371
DA163,DA,163,HHT,c,1,2020-09-04 15:41:21,1456755,2020-09-04 15:57:35,1456755,None,1456755,None,1456755,None,None,None,None,974,None,None,None
DA164,DA,164,HHT,c,1,2020-09-04 15:42:13,1371590,2020-09-04 15:57:57,1371590,2020-09-04 15:58:04,1371590,2020-09-04 15:58:05,1371590,None,None,None,None,944,7,1,952
DA165,DA,165,HHT,c,1,2020-09-04 15:44:09,1328368,2020-09-04 16:00:57,1328368,2020-09-04 16:01:12,1328368,2020-09-04 16:22:35,1328368,None,None,None,None,1008,15,1283,2306
DA166,DA,166,HHT,c,1,2020-09-04 15:45:44,1371590,2020-09-04 16:08:11,1371590,2020-09-04 16:10:52,1371590,2020-09-04 16:10:52,1371590,None,None,None,None,1347,161,0,1508
DB035,DB,035,HHT,c,1,2020-09-04 15:46:13,DB001,2020-09-04 16:02:17,DB001,2020-09-04 16:05:27,DB001,2020-09-04 16:05:28,DB001,None,None,None,None,964,190,1,1155
DA168,DA,168,HHT,c,1,2020-09-04 15:51:18,1371590,2020-09-04 16:10:53,1371590,2020-09-04 16:11:00,1371590,2020-09-04 16:11:00,1371590,None,None,None,None,1175,7,0,1182
DA169,DA,169,HHT,c,1,2020-09-04 15:54:48,1371590,2020-09-04 16:12:48,1371590,2020-09-04 16:12:59,1371590,2020-09-04 16:13:00,1371590,None,None,None,None,1080,11,1,1092
AA043,AA,043,HHT,c,1,2020-09-04 15:54:57,1328368,2020-09-04 16:22:35,1328368,2020-09-04 16:23:10,1328368,2020-09-04 16:33:48,1328368,None,None,None,None,1658,35,638,2331
DB036,DB,036,HHT,c,1,2020-09-04 15:55:55,DB001,2020-09-04 16:05:28,DB001,2020-09-04 16:07:46,DB001,2020-09-04 16:07:54,DB001,None,None,None,None,573,138,8,719
DA170,DA,170,HHT,c,1,2020-09-04 15:56:26,1371590,2020-09-04 16:14:34,1371590,2020-09-04 16:14:58,1371590,2020-09-04 16:14:59,1371590,None,None,None,None,1088,24,1,1113
DA171,DA,171,HHT,c,1,2020-09-04 15:56:43,1371590,2020-09-04 16:16:13,1371590,2020-09-04 16:16:40,1371590,2020-09-04 16:16:40,1371590,None,None,None,None,1170,27,0,1197
DA172,DA,172,HHT,c,1,2020-09-04 15:57:03,1371590,2020-09-04 16:18:41,1371590,2020-09-04 16:18:54,1371590,2020-09-04 16:18:56,1371590,None,None,None,None,1298,13,2,1313
DA173,DA,173,HHT,c,1,2020-09-04 15:57:35,1456755,2020-09-04 16:20:25,1456755,None,1456755,None,1456755,None,None,None,None,1370,None,None,None
DA176,DA,176,HHT,c,1,2020-09-04 16:01:24,1456755,2020-09-04 16:25:02,1456755,2020-09-04 16:25:29,1456755,2020-09-04 16:48:11,1456755,None,None,None,None,1418,27,1362,2807
DA178,DA,178,HHT,c,1,2020-09-04 16:06:40,1371590,2020-09-04 16:25:15,1371590,2020-09-04 16:25:30,1371590,2020-09-04 16:25:30,1371590,None,None,None,None,1115,15,0,1130
DA180,DA,180,HHT,c,1,2020-09-04 16:08:27,1371590,2020-09-04 16:28:46,1371590,2020-09-04 16:28:57,1371590,2020-09-04 16:28:58,1371590,None,None,None,None,1219,11,1,1231
DA181,DA,181,HHT,c,1,2020-09-04 16:11:04,1498468,2020-09-04 16:32:01,1498468,2020-09-04 16:32:20,1498468,2020-09-04 16:38:03,1498468,None,None,None,None,1257,19,343,1619
BA009,BA,009,HHT,c,1,2020-09-04 16:12:57,BA002,2020-09-04 16:12:58,BA002,2020-09-04 16:13:11,BA002,2020-09-04 16:38:07,BA002,None,None,None,None,1,13,1496,1510
DA182,DA,182,HHT,c,1,2020-09-04 16:13:30,1371590,2020-09-04 16:32:02,1371590,2020-09-04 16:32:14,1371590,2020-09-04 16:32:14,1371590,None,None,None,None,1112,12,0,1124
DA183,DA,183,HHT,c,1,2020-09-04 16:13:59,1691278,2020-09-04 16:32:46,1691278,2020-09-04 16:32:50,1691278,2020-09-04 16:32:52,1691278,None,None,None,None,1127,4,2,1133
AA044,AA,044,HHT,c,1,2020-09-04 16:14:29,1328368,2020-09-04 16:33:48,1328368,2020-09-04 16:34:24,1328368,2020-09-04 16:37:54,1328368,None,None,None,None,1159,36,210,1405
DA184,DA,184,HHT,c,1,2020-09-04 16:14:53,1371590,2020-09-04 16:34:17,1371590,2020-09-04 16:34:32,1371590,2020-09-04 16:34:32,1371590,None,None,None,None,1164,15,0,1179
DB037,DB,037,HHT,c,1,2020-09-04 16:15:33,DB001,2020-09-04 16:16:17,DB001,2020-09-04 16:18:24,DB001,2020-09-04 16:18:25,DB001,None,None,None,None,44,127,1,172
DB038,DB,038,HHT,c,1,2020-09-04 16:15:40,DB001,2020-09-04 16:18:25,DB001,2020-09-04 16:20:47,DB001,2020-09-04 16:20:47,DB001,None,None,None,None,165,142,0,307
DB039,DB,039,HHT,c,1,2020-09-04 16:15:49,DB001,2020-09-04 16:20:48,DB001,2020-09-04 16:25:08,DB001,2020-09-04 16:25:12,DB001,None,None,None,None,299,260,4,563
AB007,AB,007,HHT,c,1,2020-09-04 16:19:41,1328368,2020-09-04 16:37:54,1328368,2020-09-04 16:38:07,1328368,2020-09-04 16:46:52,1328368,None,None,None,None,1093,13,525,1631
DB040,DB,040,HHT,c,1,2020-09-04 16:20:12,DB001,2020-09-04 16:25:12,DB001,2020-09-04 16:28:07,DB001,2020-09-04 16:28:12,DB001,None,None,None,None,300,175,5,480
DB041,DB,041,HHT,c,1,2020-09-04 16:20:16,DB001,2020-09-04 16:28:13,DB001,None,DB001,None,DB001,None,None,None,None,477,None,None,None
DA187,DA,187,HHT,c,1,2020-09-04 16:20:44,1498468,2020-09-04 16:38:03,1498468,2020-09-04 16:39:08,1498468,2020-09-04 16:39:09,1498468,None,None,None,None,1039,65,1,1105
DA190,DA,190,HHT,c,1,2020-09-04 16:25:54,1498468,2020-09-04 16:44:26,1498468,2020-09-04 16:44:56,1498468,2020-09-04 16:47:22,1498468,None,None,None,None,1112,30,146,1288
AB008,AB,008,HHT,c,1,2020-09-04 16:29:02,1328368,2020-09-04 16:46:52,1328368,2020-09-04 16:47:06,1328368,2020-09-04 16:52:47,1328368,None,None,None,None,1070,14,341,1425
DA193,DA,193,HHT,c,1,2020-09-04 16:29:28,1498468,2020-09-04 16:47:22,1498468,2020-09-04 16:47:33,1498468,2020-09-04 16:50:00,1498468,None,None,None,None,1074,11,147,1232
DA194,DA,194,HHT,c,1,2020-09-04 16:32:32,1456755,2020-09-04 16:48:30,1456755,2020-09-04 16:51:07,1456755,2020-09-04 16:51:08,1456755,None,None,None,None,958,157,1,1116
DA195,DA,195,HHT,c,1,2020-09-04 16:33:06,1498468,2020-09-04 16:50:00,1498468,2020-09-04 16:50:09,1498468,2020-09-04 16:50:55,1498468,None,None,None,None,1014,9,46,1069
DB042,DB,042,HHT,c,1,2020-09-04 16:36:25,DB001,2020-09-04 16:38:21,DB001,2020-09-04 16:38:30,DB001,2020-09-04 16:41:39,DB001,None,None,None,None,116,9,189,314
DB043,DB,043,HHT,c,1,2020-09-04 16:36:28,DB001,2020-09-04 16:41:39,DB001,2020-09-04 16:41:50,DB001,2020-09-04 16:48:23,DB001,None,None,None,None,311,11,393,715
DB044,DB,044,HHT,c,1,2020-09-04 16:36:31,DB001,2020-09-04 16:48:24,DB001,2020-09-04 16:48:45,DB001,2020-09-04 16:51:58,DB001,None,None,None,None,713,21,193,927
DA197,DA,197,HHT,c,1,2020-09-04 16:40:44,1498468,2020-09-04 16:50:55,1498468,2020-09-04 16:51:10,1498468,2020-09-04 17:25:21,1498468,None,None,None,None,611,15,2051,2677
DA198,DA,198,HHT,c,1,2020-09-04 16:41:15,1456755,2020-09-04 16:51:23,1456755,None,1456755,None,1456755,None,None,None,None,608,None,None,None
DA199,DA,199,HHT,c,1,2020-09-04 16:42:11,1328368,2020-09-04 16:52:47,1328368,2020-09-04 16:53:01,1328368,2020-09-04 16:56:37,1328368,None,None,None,None,636,14,216,866
DA200,DA,200,HHT,c,1,2020-09-04 16:44:44,1456755,2020-09-04 16:54:57,1456755,None,1456755,None,1456755,None,None,None,None,613,None,None,None
DB045,DB,045,HHT,c,1,2020-09-04 16:45:04,DB001,2020-09-04 16:51:59,DB001,2020-09-04 16:53:24,DB001,2020-09-04 16:56:16,DB001,None,None,None,None,415,85,172,672
DB046,DB,046,HHT,c,1,2020-09-04 16:47:36,DB001,2020-09-04 16:56:17,DB001,2020-09-04 16:56:27,DB001,2020-09-04 16:58:14,DB001,None,None,None,None,521,10,107,638
AB009,AB,009,HHT,c,1,2020-09-04 16:50:14,1328368,2020-09-04 16:56:38,1328368,2020-09-04 16:57:08,1328368,2020-09-04 17:09:46,1328368,None,None,None,None,384,30,758,1172
DA202,DA,202,HHT,c,1,2020-09-04 16:50:34,1456755,2020-09-04 16:57:49,1456755,None,1456755,None,1456755,None,None,None,None,435,None,None,None
DA204,DA,204,HHT,c,1,2020-09-04 16:51:46,1456755,2020-09-04 17:00:24,1456755,None,1456755,None,1456755,None,None,None,None,518,None,None,None
DA205,DA,205,HHT,c,1,2020-09-04 16:52:06,1456755,2020-09-04 17:04:02,1456755,2020-09-04 17:09:53,1456755,2020-09-04 17:09:55,1456755,None,None,None,None,716,351,2,1069
DA206,DA,206,HHT,c,1,2020-09-04 16:52:39,1328368,2020-09-04 17:09:47,1328368,2020-09-04 17:10:39,1328368,2020-09-04 17:43:13,1328368,None,None,None,None,1028,52,1954,3034
DA207,DA,207,HHT,c,1,2020-09-04 16:53:05,1456755,2020-09-04 17:09:56,1456755,2020-09-04 17:10:24,1456755,2020-09-04 17:15:49,1456755,None,None,None,None,1011,28,325,1364
DA208,DA,208,HHT,c,1,2020-09-04 16:53:36,1691278,2020-09-04 17:12:19,1691278,None,1691278,None,1691278,None,None,None,None,1123,None,None,None
DA209,DA,209,HHT,c,1,2020-09-04 16:53:49,1691278,2020-09-04 17:16:12,1691278,None,1691278,None,1691278,None,None,None,None,1343,None,None,None
DA210,DA,210,HHT,c,1,2020-09-04 16:55:22,1456755,2020-09-04 17:16:41,1456755,None,1456755,None,1456755,None,None,None,None,1279,None,None,None
DA211,DA,211,HHT,c,1,2020-09-04 16:56:37,1371590,2020-09-04 17:17:42,1371590,2020-09-04 17:18:07,1371590,2020-09-04 17:18:08,1371590,None,None,None,None,1265,25,1,1291
FA003,FA,003,HHT,c,1,2020-09-04 16:57:34,101002,2020-09-04 16:57:35,101002,2020-09-04 16:57:43,101002,2020-09-04 17:30:48,101002,None,None,None,None,1,8,1985,1994
DA212,DA,212,HHT,c,1,2020-09-04 16:57:48,1371590,2020-09-04 17:18:08,1371590,2020-09-04 17:18:15,1371590,2020-09-04 17:18:16,1371590,None,None,None,None,1220,7,1,1228
DA213,DA,213,HHT,c,1,2020-09-04 16:58:10,1691278,2020-09-04 17:19:15,1691278,None,1691278,None,1691278,None,None,None,None,1265,None,None,None
DA214,DA,214,HHT,c,1,2020-09-04 16:58:21,1691278,2020-09-04 17:22:00,1691278,None,1691278,None,1691278,None,None,None,None,1419,None,None,None
DA215,DA,215,HHT,c,1,2020-09-04 16:58:37,1371590,2020-09-04 17:22:06,1371590,2020-09-04 17:22:16,1371590,2020-09-04 17:22:16,1371590,None,None,None,None,1409,10,0,1419
BA010,BA,010,HHT,c,1,2020-09-04 16:58:41,BA002,2020-09-04 16:58:41,BA002,2020-09-04 16:58:50,BA002,2020-09-04 16:58:57,BA002,None,None,None,None,0,9,7,16
BA011,BA,011,HHT,c,1,2020-09-04 17:00:05,BA001,2020-09-04 17:00:05,BA001,2020-09-04 17:06:40,BA001,2020-09-04 17:06:41,BA001,None,None,None,None,0,395,1,396
DA216,DA,216,HHT,c,1,2020-09-04 17:00:19,1498468,2020-09-04 17:25:21,1498468,2020-09-04 17:25:46,1498468,2020-09-04 17:30:44,1498468,None,None,None,None,1502,25,298,1825
DA217,DA,217,HHT,c,1,2020-09-04 17:00:42,1371590,2020-09-04 17:30:05,1371590,2020-09-04 17:30:23,1371590,2020-09-04 17:30:23,1371590,None,None,None,None,1763,18,0,1781
DA218,DA,218,HHT,c,1,2020-09-04 17:02:33,1498468,2020-09-04 17:30:44,1498468,2020-09-04 17:31:00,1498468,2020-09-04 17:31:00,1498468,None,None,None,None,1691,16,0,1707
DB047,DB,047,HHT,c,1,2020-09-04 17:02:50,DB001,2020-09-04 17:11:38,DB001,2020-09-04 17:11:52,DB001,2020-09-04 17:13:40,DB001,None,None,None,None,528,14,108,650
DA219,DA,219,HHT,c,1,2020-09-04 17:07:26,1456755,2020-09-04 17:31:45,1456755,None,1456755,None,1456755,None,None,None,None,1459,None,None,None
DA220,DA,220,HHT,c,1,2020-09-04 17:07:40,1371590,2020-09-04 17:32:05,1371590,2020-09-04 17:32:15,1371590,2020-09-04 17:32:16,1371590,None,None,None,None,1465,10,1,1476
DA221,DA,221,HHT,c,1,2020-09-04 17:09:26,1456755,2020-09-04 17:34:12,1456755,2020-09-04 17:37:15,1456755,2020-09-04 17:37:17,1456755,None,None,None,None,1486,183,2,1671
